isLeftKeyPress,keyPressTime
0,6.6983363
0,10.5557887
0,15.7556815
1,13.9861528
0,6.4023703
1,7.6321557
1,2.3519296
0,6.6063066
1,13.5850227
0,3.2790462
0,8.1422089
0,9.3648873
0,5.4296016
0,4.657002
0,6.6061262
0,4.9703919
1,4.1468343
0,9.4192601
1,7.0187237
0,7.8906107
0,10.8202488
0,4.9176567
1,3.9380515
0,10.3861962
1,4.1472221
0,6.2509254
0,7.1739582
1,5.3168746
1,4.7624858
1,4.0969159
0,1.9962751
0,3.1226799
1,2.9178739
1,4.1442386
0,6.8606096
0,16.4504507
1,12.0303078
0,4.5071622
1,4.0493109
1,6.7988592
0,11.1190595
0,7.6338697
1,8.7123587
1,5.5319113
0,6.3482428
1,8.6022713
0,7.81917
1,4.8169121
0,8.1982888
1,10.502245
0,11.3602213
1,7.7389375
0,2.7105467
0,3.7910719
1,9.6333283
1,15.5289991
0,4.301148
0,8.0476082
1,9.9915105
1,2.3552816
0,3.1028569
1,9.2616824
0,17.0300248
1,3.3252663
1,3.9984907
1,4.3529679
0,11.7755779
1,3.3287799
1,7.3291026
1,12.297957
0,11.7351804
0,6.398391
1,5.0145238
0,2.7106276
0,3.2252245
1,7.8393365
0,7.118402
1,9.9770597
0,9.9281376
0,9.1161247
1,5.17762
0,6.1996177
1,9.4273034
0,9.9737886
1,15.5005737
1,9.2720355
0,8.3484827
1,11.2240359
0,3.2213805
1,4.343386
1,2.051756
1,15.3680333
0,6.8175246
1,2.4583771
1,14.0113682
1,3.0691192
1,9.7390469
0,2.0940889
1,3.3280746
1,5.4820697
1,6.6002753
1,14.5571281
0,7.4767312
0,3.2289695
1,8.5550089
0,13.4418275
0,6.0936735
0,11.3708023
0,6.7092581
1,5.0234537
0,4.6599081
0,4.8086496
1,13.0740162
1,10.6057631
0,4.7643484
1,2.8710337
0,2.9191413
1,2.6064714
1,2.0485474
0,7.1758512
1,6.7165156
0,8.4037598
1,6.0360306
0,8.0401695
1,2.3040571
1,7.2802754
0,2.8633461
0,1.9469921
0,3.0745065
0,8.5581295
0,6.2512374
1,9.1313281
1,8.9648817
1,6.5531089
1,9.7764596
0,5.1214217
1,7.0225013
0,12.4982657
0,8.759271
1,5.6271063
0,6.4985439
0,8.2952999
0,2.8693598
1,1.6886142
0,6.2459979
0,12.0279555
0,2.5076917
1,6.0961439
0,6.250164
0,3.7362636
1,7.0592121
1,3.948604
0,8.8101578
0,1.8445735
0,7.9373032
0,10.7989893
0,3.0208588
0,4.1920166
1,10.2441006
0,9.7807969
1,4.9691611
0,6.9596929
1,3.7882416
1,7.7897848
1,5.6401148
0,11.576997
1,4.4541108
0,5.1193521
1,6.5586217
0,5.7812534
0,10.5614831
1,5.1760405
0,6.1384041
0,9.2123875
1,13.1165623
0,4.7173287
1,7.788546
1,4.554667
0,4.9592699
1,7.5320135
0,3.4837796
0,8.611841
0,2.15059
1,6.3997658
0,6.0424572
0,5.1247845
0,6.3263276
1,2.0980475
1,10.0437536
0,5.9371521
1,4.1512547
0,7.2691711
1,9.4271702
0,5.5321072
0,2.2480543
0,2.55829
1,5.4255276
0,3.6844065
1,7.0791449
0,4.4566792
0,7.4178574
1,5.6808107
1,5.4314007
0,6.5522564
0,6.5022054
1,3.6834138
0,4.7583589
0,4.0476009
1,7.8339385
0,10.0415056
1,3.2776007
1,7.781426
1,10.0731205
0,5.6887637
0,3.8389582
0,8.4050727
0,9.0197319
0,2.1986339
0,6.1950608
1,6.4043944
0,2.1007159
1,2.558549
1,8.2946358
0,8.5469545
1,4.4051916
0,3.7876128
0,6.0500542
1,4.9192324
0,6.4088363
0,2.6626648
1,4.2051863
1,2.0982886
0,7.2280082
1,7.7375971
1,7.4209868
1,12.0320658
0,9.0183255
1,4.2537018
1,9.0057898
1,5.9413424
1,8.9671377
0,6.7143879
1,4.8670452
1,6.715384
0,7.9924497
1,7.3228846
1,6.9054242
1,4.9212314
1,7.8418325
1,4.6097735
0,5.4025393
1,2.3030069
1,1.6869948
0,6.0492704
0,5.6859545
0,2.7632357
0,2.9692904
1,3.8861291
0,3.6344192
1,1.8934572
0,10.6617487
0,4.6554657
1,7.1590086
0,11.166341
0,7.0737716
0,4.8102657
0,7.9444504
0,1.3291717
0,6.1512748
1,5.1152514
1,7.1255989
1,3.2808226
